,queue jobs,utilization
1662,719,0.5
1663,719,0.0
1664,719,0.0
1665,718,0.5
1666,718,0.0
1667,718,0.0
1668,718,0.0
1669,717,0.5
1670,717,0.0
1671,717,0.0
1672,716,0.5
1673,716,0.0
1674,716,0.0
1675,715,0.5
1676,715,0.0
1677,715,0.0
1678,714,0.5
1679,714,0.0
1680,714,0.0
1681,713,0.0
1682,713,0.0
1683,713,0.0
1684,712,0.5
1685,712,0.0
1686,711,0.5
1687,711,0.0
1688,711,0.0
1689,710,0.5
1690,710,0.0
1691,710,0.0
1692,709,0.5
1693,709,0.0
1694,709,0.0
1695,709,0.0
1696,708,0.5
1697,708,0.0
1698,708,0.0
1699,707,0.5
1700,707,0.0
1701,707,0.0
1702,706,0.5
1703,706,0.0
1704,706,0.0
1705,705,0.5
1706,705,0.0
1707,705,0.0
1708,704,0.5
1709,704,0.0
1710,704,0.0
1711,703,0.5
1712,703,0.0
1713,703,0.0
1714,702,0.5
1715,702,0.0
1716,702,0.0
1717,701,0.0
1718,701,0.0
1719,701,0.0
1720,700,0.5
1721,700,0.0
1722,699,0.5
1723,699,0.0
1724,698,0.5
1725,698,0.0
1726,698,0.0
1727,698,0.0
1728,697,0.0
1729,697,0.0
1730,697,0.0
1731,696,0.5
1732,696,0.0
1733,696,0.0
1734,695,0.5
1735,695,0.0
1736,695,0.0
1737,694,0.5
1738,694,0.0
1739,694,0.0
1740,693,0.5
1741,693,0.0
1742,693,0.0
1743,693,0.0
1744,692,0.0
1745,692,0.0
1746,692,0.0
1747,691,0.0
1748,691,0.0
1749,690,0.0
1750,690,0.0
1751,689,0.0
1752,689,0.0
1753,688,0.0
1754,688,0.0
1755,687,0.0
1756,687,0.0
1757,687,0.0
1758,686,0.0
1759,686,0.0
1760,685,0.0
1761,685,0.0
1762,684,0.0
1763,684,0.0
1764,683,0.0
1765,683,0.0
1766,683,0.0
1767,682,0.0
1768,682,0.0
1769,681,0.0
1770,681,0.0
1771,680,0.0
1772,680,0.0
1773,679,0.0
1774,679,0.0
1775,679,0.0
1776,678,0.0
1777,678,0.0
1778,677,0.0
1779,677,0.0
1780,676,0.0
1781,676,0.0
1782,675,0.0
1783,675,0.0
1784,673,0.5
1785,673,0.0
1786,673,0.0
1787,672,0.0
1788,672,0.0
1789,671,0.0
1790,671,0.0
1791,670,0.0
1792,670,0.0
1793,669,0.0
1794,669,0.0
1795,668,0.0
1796,668,0.0
1797,667,0.0
1798,667,0.0
1799,665,0.150146484375
1800,665,0.0
1801,665,0.0
1802,664,0.0
1803,664,0.0
1804,663,0.0
1805,663,0.0
1806,662,0.0
1807,662,0.0
1808,661,0.0
1809,661,0.0
1810,660,0.0
1811,660,0.0
1812,659,0.0
1813,659,0.0
1814,658,0.5
1815,658,0.0
1816,657,0.5
1817,657,0.0
1818,656,0.5
1819,656,0.0
1820,655,0.0
1821,655,0.0
1822,655,0.0
1823,654,0.0
1824,654,0.0
1825,653,0.0
1826,653,0.0
1827,652,0.0
1828,652,0.0
1829,651,0.0
1830,651,0.0
1831,650,0.0
1832,650,0.0
1833,649,0.0
1834,649,0.0
1835,648,0.0
1836,648,0.0
1837,647,0.0
1838,647,0.0
1839,646,0.0
1840,646,0.0
1841,646,0.0
1842,645,0.0
1843,645,0.0
1844,644,0.0
1845,644,0.0
1846,642,0.0
1847,642,0.0
1848,641,0.0
1849,641,0.0
1850,640,0.0
1851,640,0.0
1852,640,0.0
1853,639,0.0
1854,639,0.0
1855,638,0.0
1856,638,0.0
1857,637,0.0
1858,637,0.0
1859,636,0.0
1860,636,0.0
1861,635,0.0
1862,635,0.0
1863,635,0.0
1864,634,0.0
1865,634,0.0
1866,633,0.0
1867,633,0.0
1868,632,0.0
1869,632,0.0
1870,631,0.0
1871,631,0.0
1872,630,0.0
1873,630,0.0
1874,629,0.0
1875,629,0.0
1876,628,0.0
1877,628,0.0
1878,627,0.0
1879,627,0.0
1880,626,0.0
1881,626,0.0
1882,624,0.2421875
1883,624,0.0
1884,624,0.0
1885,623,0.0
1886,623,0.0
1887,622,0.0
1888,622,0.0
1889,621,0.0
1890,621,0.0
1891,620,0.5
1892,620,0.0
1893,619,0.2421875
1894,619,0.0
1895,619,0.0
1896,618,0.5
1897,618,0.0
1898,615,0.0
1899,615,0.0
1900,615,0.0
1901,614,0.0
1902,614,0.0
1903,613,0.5
1904,613,0.0
1905,612,0.5
1906,612,0.0
1907,597,0.5
1908,597,0.0
1909,597,0.0
1910,591,0.0
1911,591,0.0
1912,591,0.0
1913,591,0.0
1914,591,0.0
1915,591,0.0
1916,591,0.0
1917,591,0.0
1918,591,0.0
1919,591,0.0
1920,591,0.0
1921,591,0.0
1922,591,0.0
1923,591,0.0
1924,591,0.0
1925,591,0.0
1926,591,0.0
1927,591,0.0
1928,591,0.0
1929,591,0.0
1930,591,0.0
1931,591,0.0
1932,591,0.0
1933,591,0.0
1934,591,0.0
1935,591,0.0
1936,591,0.0
1937,591,0.0
1938,591,0.0
1939,591,0.0
1940,591,0.0
1941,591,0.0
1942,591,0.0
1943,591,0.0
1944,591,0.0
1945,591,0.0
1946,591,0.0
1947,591,0.0
1948,591,0.0
1949,591,0.0
1950,591,0.0
1951,591,0.0
1952,591,0.0
1953,591,0.0
1954,591,0.0
1955,591,0.0
1956,591,0.0
1957,591,0.0
1958,591,0.0
1959,591,0.0
1960,591,0.0
1961,591,0.0
1962,591,0.0
1963,591,0.0
1964,591,0.0
1965,591,0.0
1966,591,0.0
1967,591,0.0
1968,591,0.0
1969,591,0.0
1970,591,0.0
1971,591,0.0
1972,591,0.0
1973,591,0.0
1974,591,0.0
1975,591,0.0
1976,591,0.0
1977,591,0.0
1978,591,0.0
1979,591,0.0
1980,591,0.0
1981,591,0.0
1982,591,0.0
1983,591,0.0
1984,591,0.0
1985,591,0.0
1986,591,0.0
1987,591,0.0
1988,591,0.0
1989,591,0.0
1990,591,0.0
1991,591,0.0
1992,591,0.0
1993,591,0.0
1994,591,0.0
1995,591,0.0
1996,591,0.0
1997,591,0.0
1998,591,0.0
1999,591,0.0
2000,591,0.0
2001,591,0.0
2002,591,0.0
2003,591,0.0
2004,591,0.0
2005,591,0.0
2006,591,0.0
2007,591,0.0
2008,591,0.0
2009,591,0.0
2010,591,0.0
2011,591,0.0
2012,591,0.0
2013,591,0.0
2014,591,0.0
2015,591,0.0
2016,591,0.0
2017,591,0.0
2018,591,0.0
2019,591,0.0
2020,591,0.0
2021,591,0.0
2022,591,0.0
2023,591,0.0
2024,591,0.0
2025,591,0.0
2026,591,0.0
2027,591,0.0
2028,591,0.0
2029,591,0.0
2030,591,0.0
2031,591,0.0
2032,591,0.0
2033,591,0.0
2034,591,0.0
2035,591,0.0
2036,591,0.0
2037,591,0.0
2038,591,0.0
2039,591,0.0
2040,591,0.0
2041,591,0.0
2042,591,0.0
2043,591,0.0
2044,591,0.0
2045,591,0.0
2046,591,0.0
2047,591,0.0
2048,591,0.0
2049,591,0.0
2050,591,0.0
2051,591,0.0
2052,591,0.0
2053,591,0.0
2054,591,0.0
2055,591,0.0
2056,591,0.0
2057,591,0.0
2058,591,0.0
2059,591,0.0
2060,591,0.0
2061,591,0.0
2062,591,0.0
2063,591,0.0
2064,591,0.0
2065,591,0.0
2066,591,0.0
2067,591,0.0
2068,591,0.0
2069,591,0.0
2070,591,0.0
2071,591,0.0
2072,591,0.0
2073,591,0.0
2074,591,0.0
2075,591,0.0
2076,591,0.0
2077,591,0.0
2078,591,0.0
2079,591,0.0
2080,591,0.0
2081,591,0.0
2082,591,0.0
2083,591,0.0
2084,591,0.0
2085,591,0.0
2086,591,0.0
2087,591,0.0
2088,591,0.0
2089,591,0.0
2090,591,0.0
2091,591,0.0
2092,591,0.0
2093,591,0.0
2094,591,0.0
2095,591,0.0
2096,591,0.0
2097,591,0.0
2098,591,0.0
2099,591,0.0
2100,591,0.0
2101,591,0.0
2102,591,0.0
2103,591,0.0
2104,591,0.0
2105,591,0.0
2106,591,0.0
2107,591,0.0
2108,591,0.0
2109,591,0.0
2110,591,0.0
2111,591,0.0
2112,591,0.0
2113,591,0.0
2114,591,0.0
2115,591,0.0
2116,591,0.0
2117,591,0.0
2118,591,0.0
2119,591,0.0
2120,591,0.0
2121,591,0.0
2122,591,0.0
2123,591,0.0
2124,591,0.0
2125,591,0.0
2126,591,0.0
2127,591,0.0
2128,591,0.0
2129,591,0.0
2130,591,0.0
2131,591,0.0
2132,591,0.0
2133,591,0.0
2134,591,0.0
2135,591,0.0
2136,591,0.0
2137,591,0.0
2138,591,0.0
2139,591,0.0
2140,591,0.0
2141,591,0.0
2142,591,0.0
2143,591,0.0
2144,591,0.0
2145,591,0.0
2146,591,0.0
2147,591,0.0
2148,591,0.0
2149,591,0.0
2150,591,0.0
2151,591,0.0
2152,591,0.0
2153,591,0.0
2154,591,0.0
2155,591,0.0
2156,591,0.0
2157,591,0.0
2158,591,0.0
2159,591,0.0
2160,591,0.0
2161,591,0.0
2162,591,0.0
2163,591,0.0
2164,591,0.0
2165,591,0.0
2166,591,0.0
2167,591,0.0
2168,591,0.0
2169,591,0.0
2170,591,0.0
2171,591,0.0
2172,591,0.0
2173,591,0.0
2174,591,0.0
2175,591,0.0
2176,591,0.0
2177,591,0.0
2178,591,0.0
2179,591,0.0
2180,591,0.0
2181,591,0.0
2182,591,0.0
2183,591,0.0
2184,591,0.0
2185,591,0.0
2186,591,0.0
2187,591,0.0
2188,591,0.0
2189,591,0.0
2190,591,0.0
2191,591,0.0
2192,591,0.0
2193,591,0.0
2194,591,0.0
2195,591,0.0
2196,591,0.0
2197,591,0.0
2198,591,0.0
2199,591,0.0
2200,591,0.0
2201,591,0.0
2202,591,0.0
2203,591,0.0
2204,591,0.0
2205,591,0.0
2206,591,0.0
2207,591,0.0
2208,591,0.0
2209,591,0.0
2210,591,0.0
2211,591,0.0
2212,591,0.0
2213,591,0.0
2214,591,0.0
2215,591,0.0
2216,591,0.0
2217,591,0.0
2218,591,0.0
2219,591,0.0
2220,591,0.0
2221,591,0.0
2222,591,0.0
2223,591,0.0
2224,591,0.0
2225,591,0.0
2226,591,0.0
2227,591,0.0
2228,591,0.0
2229,591,0.0
2230,591,0.0
2231,591,0.0
2232,591,0.0
2233,591,0.0
2234,591,0.0
2235,591,0.0
2236,591,0.0
2237,591,0.0
2238,591,0.0
2239,591,0.0
2240,591,0.0
2241,591,0.0
2242,591,0.0
2243,591,0.0
2244,591,0.0
2245,591,0.0
2246,591,0.0
2247,591,0.0
2248,591,0.0
2249,591,0.0
2250,591,0.0
2251,591,0.0
2252,591,0.0
2253,591,0.0
2254,591,0.0
2255,591,0.0
2256,591,0.0
2257,591,0.0
2258,591,0.0
2259,591,0.0
2260,591,0.0
2261,591,0.0
2262,591,0.0
2263,591,0.0
2264,591,0.0
2265,591,0.0
2266,591,0.0
2267,591,0.0
2268,591,0.0
2269,591,0.0
2270,591,0.0
2271,591,0.0
2272,591,0.0
2273,591,0.0
2274,591,0.0
2275,591,0.0
2276,591,0.0
2277,591,0.0
2278,591,0.0
2279,591,0.0
2280,591,0.0
2281,591,0.0
2282,591,0.0
2283,591,0.0
2284,591,0.0
2285,591,0.0
2286,591,0.0
2287,591,0.0
2288,591,0.0
2289,591,0.0
2290,591,0.0
2291,591,0.0
2292,591,0.0
2293,591,0.0
2294,591,0.0
2295,591,0.0
2296,591,0.0
2297,591,0.0
2298,591,0.0
2299,591,0.0
2300,591,0.0
2301,591,0.0
2302,591,0.0
2303,591,0.0
2304,591,0.0
2305,591,0.0
2306,591,0.0
2307,591,0.0
2308,591,0.0
2309,591,0.0
2310,591,0.0
2311,591,0.0
2312,591,0.0
2313,591,0.0
2314,591,0.0
2315,591,0.0
2316,591,0.0
2317,591,0.0
2318,591,0.0
2319,591,0.0
2320,591,0.0
2321,591,0.0
2322,591,0.0
2323,591,0.0
2324,591,0.0
2325,591,0.0
2326,591,0.0
2327,591,0.0
2328,591,0.0
2329,591,0.0
2330,591,0.0
2331,591,0.0
2332,591,0.0
2333,591,0.0
2334,591,0.0
2335,591,0.0
2336,591,0.0
2337,591,0.0
2338,591,0.0
2339,591,0.0
2340,591,0.0
2341,591,0.0
2342,591,0.0
2343,591,0.0
2344,591,0.0
2345,591,0.0
2346,591,0.0
2347,591,0.0
2348,591,0.0
2349,591,0.0
2350,591,0.0
2351,591,0.0
2352,591,0.0
2353,591,0.0
2354,591,0.0
2355,591,0.0
2356,591,0.0
2357,591,0.0
2358,591,0.0
2359,591,0.0
2360,591,0.0
2361,591,0.0
2362,588,0.0
2363,588,0.0
2364,587,0.0
2365,587,0.0
2366,586,0.5
2367,586,0.0
2368,586,0.0
2369,568,0.5
2370,568,0.0
2371,568,0.0
2372,559,0.0
2373,559,0.0
2374,557,0.0
2375,557,0.0
2376,534,0.125
2377,519,0.0
2378,510,0.5
2379,508,0.0
2380,507,0.0
2381,507,0.0
2382,507,0.0
2383,507,0.0
2384,507,0.0
2385,507,0.0
2386,507,0.0
2387,507,0.0
2388,507,0.0
2389,507,0.0
2390,507,0.0
2391,507,0.0
2392,507,0.0
2393,507,0.0
2394,507,0.0
2395,507,0.0
2396,507,0.0
2397,507,0.0
2398,507,0.0
2399,507,0.0
2400,507,0.0
2401,507,0.0
2402,507,0.0
2403,507,0.0
2404,507,0.0
2405,507,0.0
2406,507,0.0
2407,507,0.0
2408,507,0.0
2409,507,0.0
2410,507,0.0
2411,507,0.0
2412,507,0.0
2413,507,0.0
2414,507,0.0
2415,507,0.0
2416,507,0.0
2417,507,0.0
2418,507,0.0
2419,507,0.0
2420,507,0.0
2421,507,0.0
2422,507,0.0
2423,507,0.0
2424,507,0.0
2425,507,0.0
2426,507,0.0
2427,507,0.0
2428,507,0.0
2429,507,0.0
2430,507,0.0
2431,507,0.0
2432,507,0.0
2433,507,0.0
2434,507,0.0
2435,507,0.0
2436,507,0.0
2437,507,0.0
2438,507,0.0
2439,507,0.0
2440,507,0.0
2441,507,0.0
2442,507,0.0
2443,507,0.0
2444,507,0.0
2445,507,0.0
2446,507,0.0
2447,507,0.0
2448,507,0.0
2449,507,0.0
2450,507,0.0
2451,507,0.0
2452,507,0.0
2453,507,0.0
2454,507,0.0
2455,507,0.0
2456,507,0.0
2457,507,0.0
2458,507,0.0
2459,507,0.0
2460,507,0.0
2461,507,0.0
2462,507,0.0
2463,507,0.0
2464,507,0.0
2465,507,0.0
2466,507,0.0
2467,507,0.0
2468,507,0.0
2469,507,0.0
2470,507,0.0
2471,507,0.0
2472,507,0.0
2473,507,0.0
2474,507,0.0
2475,507,0.0
2476,507,0.0
2477,507,0.0
2478,507,0.0
2479,507,0.0
2480,507,0.0
2481,507,0.0
2482,507,0.0
2483,507,0.0
2484,507,0.0
2485,507,0.0
2486,507,0.0
2487,507,0.0
2488,507,0.0
2489,507,0.0
2490,507,0.0
2491,507,0.0
2492,507,0.0
2493,507,0.0
2494,507,0.0
2495,507,0.0
2496,507,0.0
2497,507,0.0
2498,507,0.0
2499,507,0.0
2500,507,0.0
2501,507,0.0
2502,507,0.0
2503,507,0.0
2504,507,0.0
2505,507,0.0
2506,507,0.0
2507,507,0.0
2508,507,0.0
2509,507,0.0
2510,507,0.0
2511,507,0.0
2512,507,0.0
2513,507,0.0
2514,507,0.0
2515,507,0.0
2516,507,0.0
2517,507,0.0
2518,507,0.0
2519,507,0.0
2520,507,0.0
2521,507,0.0
2522,507,0.0
2523,507,0.0
2524,507,0.0
2525,507,0.0
2526,507,0.0
2527,507,0.0
2528,507,0.0
2529,507,0.0
2530,507,0.0
2531,507,0.0
2532,507,0.0
2533,507,0.0
2534,507,0.0
2535,507,0.0
2536,507,0.0
2537,507,0.0
2538,507,0.0
2539,507,0.0
2540,507,0.0
2541,507,0.0
2542,507,0.0
2543,507,0.0
2544,507,0.0
2545,507,0.0
2546,507,0.0
2547,507,0.0
2548,507,0.0
2549,507,0.0
2550,507,0.0
2551,507,0.0
2552,507,0.0
2553,507,0.0
2554,507,0.0
2555,507,0.0
2556,507,0.0
2557,507,0.0
2558,507,0.0
2559,507,0.0
2560,507,0.0
2561,507,0.0
2562,507,0.0
2563,507,0.0
2564,507,0.0
2565,507,0.0
2566,507,0.0
2567,507,0.0
2568,507,0.0
2569,507,0.0
2570,507,0.0
2571,507,0.0
2572,507,0.0
2573,507,0.0
2574,507,0.0
2575,507,0.0
2576,507,0.0
2577,507,0.0
2578,507,0.0
2579,507,0.0
2580,507,0.0
2581,507,0.0
2582,507,0.0
2583,507,0.0
2584,507,0.0
2585,507,0.0
2586,507,0.0
2587,507,0.0
2588,507,0.0
2589,507,0.0
2590,507,0.0
2591,507,0.0
2592,507,0.0
2593,507,0.0
2594,507,0.0
2595,507,0.0
2596,507,0.0
2597,507,0.0
2598,507,0.0
2599,507,0.0
2600,507,0.0
2601,507,0.0
2602,507,0.0
2603,507,0.0
2604,507,0.0
2605,507,0.0
2606,507,0.0
2607,507,0.0
2608,507,0.0
2609,507,0.0
2610,507,0.0
2611,507,0.0
2612,507,0.0
2613,507,0.0
2614,507,0.0
2615,507,0.0
2616,507,0.0
2617,507,0.0
2618,507,0.0
2619,507,0.0
2620,507,0.0
2621,507,0.0
2622,507,0.0
2623,507,0.0
2624,507,0.0
2625,507,0.0
2626,507,0.0
2627,507,0.0
2628,507,0.0
2629,507,0.0
2630,507,0.0
2631,507,0.0
2632,507,0.0
2633,507,0.0
2634,507,0.0
2635,507,0.0
2636,507,0.0
2637,507,0.0
2638,507,0.0
2639,507,0.0
2640,507,0.0
2641,507,0.0
2642,507,0.0
2643,507,0.0
2644,507,0.0
2645,507,0.0
2646,507,0.0
2647,507,0.0
2648,507,0.0
2649,507,0.0
2650,507,0.0
2651,507,0.0
2652,507,0.0
2653,507,0.0
2654,507,0.0
2655,507,0.0
2656,507,0.0
2657,507,0.0
2658,507,0.0
2659,507,0.0
2660,507,0.0
2661,507,0.0
2662,507,0.0
2663,507,0.0
2664,507,0.0
2665,507,0.0
2666,507,0.0
2667,507,0.0
2668,507,0.0
2669,507,0.0
2670,507,0.0
2671,507,0.0
2672,507,0.0
2673,507,0.0
2674,507,0.0
2675,507,0.0
2676,507,0.0
2677,507,0.0
2678,507,0.0
2679,507,0.0
2680,507,0.0
2681,507,0.0
2682,507,0.0
2683,507,0.0
2684,507,0.0
2685,507,0.0
2686,507,0.0
2687,507,0.0
2688,507,0.0
2689,507,0.0
2690,507,0.0
2691,507,0.0
2692,507,0.0
2693,507,0.0
2694,507,0.0
2695,507,0.0
2696,507,0.0
2697,507,0.0
2698,507,0.0
2699,507,0.0
2700,507,0.0
2701,507,0.0
2702,507,0.0
2703,507,0.0
2704,507,0.0
2705,507,0.0
2706,507,0.0
2707,507,0.0
2708,507,0.0
2709,507,0.0
2710,507,0.0
2711,507,0.0
2712,507,0.0
2713,507,0.0
2714,507,0.0
2715,507,0.0
2716,507,0.0
2717,507,0.0
2718,507,0.0
2719,507,0.0
2720,507,0.0
2721,507,0.0
2722,507,0.0
2723,507,0.0
2724,507,0.0
2725,507,0.0
2726,507,0.0
2727,507,0.0
2728,507,0.0
2729,507,0.0
2730,507,0.0
2731,507,0.0
2732,507,0.0
2733,507,0.0
2734,507,0.0
2735,507,0.0
2736,507,0.0
2737,507,0.0
2738,507,0.0
2739,507,0.0
2740,507,0.0
2741,507,0.0
2742,507,0.0
2743,507,0.0
2744,507,0.0
2745,507,0.0
2746,507,0.0
2747,507,0.0
2748,507,0.0
2749,507,0.0
2750,507,0.0
2751,507,0.0
2752,507,0.0
2753,507,0.0
2754,507,0.0
2755,507,0.0
2756,507,0.0
2757,507,0.0
2758,507,0.0
2759,507,0.0
2760,507,0.0
2761,507,0.0
2762,507,0.0
2763,507,0.0
2764,507,0.0
2765,507,0.0
2766,507,0.0
2767,507,0.0
2768,507,0.0
2769,507,0.0
2770,507,0.0
2771,507,0.0
2772,507,0.0
2773,507,0.0
2774,507,0.0
2775,507,0.0
2776,507,0.0
2777,507,0.0
2778,507,0.0
2779,507,0.0
2780,507,0.0
2781,507,0.0
2782,507,0.0
2783,507,0.0
2784,507,0.0
2785,507,0.0
2786,507,0.0
2787,507,0.0
2788,507,0.0
2789,507,0.0
2790,507,0.0
2791,507,0.0
2792,507,0.0
2793,507,0.0
2794,507,0.0
2795,507,0.0
2796,507,0.0
2797,507,0.0
2798,507,0.0
2799,507,0.0
2800,507,0.0
2801,507,0.0
2802,507,0.0
2803,507,0.0
2804,507,0.0
2805,507,0.0
2806,507,0.0
2807,507,0.0
2808,507,0.0
2809,507,0.0
2810,507,0.0
2811,507,0.0
2812,507,0.0
2813,507,0.0
2814,507,0.0
2815,507,0.0
2816,507,0.0
2817,507,0.0
2818,507,0.0
2819,507,0.0
2820,507,0.0
2821,507,0.0
2822,507,0.0
2823,507,0.0
2824,507,0.0
2825,504,0.0
2826,503,0.5
2827,503,0.0
2828,502,0.5
2829,502,0.0
2830,500,0.5
2831,500,0.0
2832,486,0.75
2833,477,0.0
2834,476,0.5
2835,476,0.0
2836,476,0.0
2837,475,0.5
2838,475,0.0
2839,475,0.0
2840,475,0.0
2841,474,0.5
2842,474,0.0
2843,473,0.5
2844,473,0.0
2845,473,0.0
2846,472,0.5
2847,472,0.0
2848,472,0.0
2849,471,0.5
2850,471,0.0
2851,471,0.0
2852,470,0.5
2853,470,0.0
2854,469,0.5
2855,469,0.0
2856,469,0.0
2857,468,0.5
2858,468,0.0
2859,467,0.5
2860,467,0.0
2861,467,0.0
2862,466,0.5
2863,466,0.0
2864,466,0.0
2865,465,0.5
2866,465,0.0
2867,465,0.0
2868,464,0.5
2869,464,0.0
2870,464,0.0
2871,464,0.0
2872,463,0.5
2873,463,0.0
2874,463,0.0
2875,462,0.5
2876,462,0.0
2877,462,0.0
2878,461,0.5
2879,461,0.0
2880,461,0.0
2881,460,0.5
2882,460,0.0
2883,460,0.0
2884,459,0.5
2885,459,0.0
2886,459,0.0
2887,458,0.0
2888,458,0.0
2889,458,0.0
2890,457,0.0
2891,457,0.0
2892,456,0.0
2893,456,0.0
2894,455,0.0
2895,455,0.0
2896,454,0.5
2897,454,0.0
2898,454,0.0
2899,454,0.0
2900,453,0.5
2901,453,0.0
2902,453,0.0
2903,452,0.5
2904,452,0.0
2905,452,0.0
2906,452,0.0
2907,451,0.0
2908,451,0.0
2909,451,0.0
2910,450,0.5
2911,450,0.0
2912,450,0.0
2913,449,0.5
2914,449,0.0
2915,449,0.0
2916,449,0.0
2917,448,0.5
2918,448,0.0
2919,448,0.0
2920,447,0.5
2921,447,0.0
2922,447,0.0
2923,446,0.0
2924,446,0.0
2925,445,0.0
2926,445,0.0
2927,444,0.0
2928,444,0.0
2929,443,0.0
2930,443,0.0
2931,443,0.0
2932,442,0.0
2933,442,0.0
2934,441,0.0
2935,441,0.0
2936,440,0.0
2937,440,0.0
2938,440,0.0
2939,439,0.0
2940,439,0.0
2941,439,0.0
2942,439,0.0
2943,439,0.0
2944,439,0.0
2945,439,0.0
2946,439,0.0
2947,439,0.0
2948,439,0.0
2949,439,0.0
2950,439,0.0
2951,439,0.0
2952,439,0.0
2953,439,0.0
2954,439,0.0
2955,439,0.0
2956,439,0.0
2957,439,0.0
2958,439,0.0
2959,439,0.0
2960,439,0.0
2961,439,0.0
2962,439,0.0
2963,439,0.0
2964,439,0.0
2965,439,0.0
2966,439,0.0
2967,439,0.0
2968,439,0.0
2969,439,0.0
2970,439,0.0
2971,439,0.0
2972,439,0.0
2973,439,0.0
2974,439,0.0
2975,439,0.0
2976,439,0.0
2977,439,0.0
2978,439,0.0
2979,439,0.0
2980,439,0.0
2981,439,0.0
2982,439,0.0
2983,439,0.0
2984,439,0.0
2985,439,0.0
2986,439,0.0
2987,439,0.0
2988,439,0.0
2989,439,0.0
2990,439,0.0
2991,439,0.0
2992,439,0.0
2993,439,0.0
2994,439,0.0
2995,439,0.0
2996,439,0.0
2997,439,0.0
2998,439,0.0
2999,439,0.0
3000,439,0.0
3001,439,0.0
3002,439,0.0
3003,439,0.0
3004,439,0.0
3005,439,0.0
3006,439,0.0
3007,439,0.0
3008,439,0.0
3009,439,0.0
3010,439,0.0
3011,439,0.0
3012,439,0.0
3013,439,0.0
3014,439,0.0
3015,439,0.0
3016,439,0.0
3017,439,0.0
3018,439,0.0
3019,439,0.0
3020,439,0.0
3021,439,0.0
3022,439,0.0
3023,439,0.0
3024,439,0.0
3025,439,0.0
3026,439,0.0
3027,439,0.0
3028,439,0.0
3029,439,0.0
3030,439,0.0
3031,439,0.0
3032,439,0.0
3033,439,0.0
3034,439,0.0
3035,439,0.0
3036,439,0.0
3037,439,0.0
3038,439,0.0
3039,439,0.0
3040,439,0.0
3041,439,0.0
3042,439,0.0
3043,439,0.0
3044,439,0.0
3045,439,0.0
3046,439,0.0
3047,439,0.0
3048,439,0.0
3049,439,0.0
3050,439,0.0
3051,439,0.0
3052,439,0.0
3053,439,0.0
3054,439,0.0
3055,439,0.0
3056,439,0.0
3057,439,0.0
3058,439,0.0
3059,439,0.0
3060,439,0.0
3061,439,0.0
3062,439,0.0
3063,439,0.0
3064,439,0.0
3065,439,0.0
3066,439,0.0
3067,439,0.0
3068,439,0.0
3069,439,0.0
3070,439,0.0
3071,439,0.0
3072,439,0.0
3073,439,0.0
3074,439,0.0
3075,439,0.0
3076,439,0.0
3077,439,0.0
3078,439,0.0
3079,439,0.0
3080,439,0.0
3081,439,0.0
3082,439,0.0
3083,439,0.0
3084,439,0.0
3085,439,0.0
3086,439,0.0
3087,439,0.0
3088,439,0.0
3089,439,0.0
3090,439,0.0
3091,439,0.0
3092,439,0.0
3093,439,0.0
3094,439,0.0
3095,439,0.0
3096,439,0.0
3097,439,0.0
3098,439,0.0
3099,439,0.0
3100,439,0.0
3101,439,0.0
3102,439,0.0
3103,439,0.0
3104,439,0.0
3105,439,0.0
3106,439,0.0
3107,439,0.0
3108,439,0.0
3109,439,0.0
3110,439,0.0
3111,439,0.0
3112,439,0.0
3113,439,0.0
3114,439,0.0
3115,439,0.0
3116,439,0.0
3117,439,0.0
3118,439,0.0
3119,439,0.0
3120,439,0.0
3121,439,0.0
3122,439,0.0
3123,439,0.0
3124,439,0.0
3125,439,0.0
3126,439,0.0
3127,439,0.0
3128,439,0.0
3129,439,0.0
3130,439,0.0
3131,439,0.0
3132,439,0.0
3133,439,0.0
3134,439,0.0
3135,439,0.0
3136,439,0.0
3137,439,0.0
3138,439,0.0
3139,439,0.0
3140,439,0.0
3141,439,0.0
3142,439,0.0
3143,439,0.0
3144,439,0.0
3145,439,0.0
3146,439,0.0
3147,439,0.0
3148,439,0.0
3149,439,0.0
3150,439,0.0
3151,439,0.0
3152,439,0.0
3153,439,0.0
3154,439,0.0
3155,439,0.0
3156,439,0.0
3157,439,0.0
3158,439,0.0
3159,439,0.0
3160,439,0.0
3161,439,0.0
3162,439,0.0
3163,439,0.0
3164,439,0.0
3165,439,0.0
3166,439,0.0
3167,439,0.0
3168,439,0.0
3169,439,0.0
3170,439,0.0
3171,439,0.0
3172,439,0.0
3173,439,0.0
3174,439,0.0
3175,439,0.0
3176,439,0.0
3177,439,0.0
3178,439,0.0
3179,439,0.0
3180,439,0.0
3181,439,0.0
3182,439,0.0
3183,439,0.0
3184,439,0.0
3185,439,0.0
3186,439,0.0
3187,439,0.0
3188,439,0.0
3189,439,0.0
3190,439,0.0
3191,439,0.0
3192,439,0.0
3193,439,0.0
3194,439,0.0
3195,439,0.0
3196,439,0.0
3197,439,0.0
3198,439,0.0
3199,439,0.0
3200,439,0.0
3201,439,0.0
3202,439,0.0
3203,439,0.0
3204,439,0.0
3205,439,0.0
3206,439,0.0
3207,439,0.0
3208,439,0.0
3209,439,0.0
3210,439,0.0
3211,439,0.0
3212,439,0.0
3213,439,0.0
3214,439,0.0
