#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
824    0    1024    0.0    85
825    0    1024    0.0    85
826    256    1024    0.25    84
827    0    1024    0.0    84
828    0    1024    0.0    84
829    0    1024    0.0    84
830    0    1024    0.0    83
831    0    1024    0.0    83
832    0    1024    0.0    83
833    0    1024    0.0    83
834    392    1024    0.3828125    76
835    0    1024    0.0    76
836    0    1024    0.0    76
837    0    1024    0.0    76
838    28    1024    0.02734375    70
839    4    1024    0.00390625    66
840    0    1024    0.0    66
841    0    1024    0.0    66
842    0    1024    0.0    66
843    64    1024    0.0625    62
844    0    1024    0.0    62
845    0    1024    0.0    62
846    0    1024    0.0    62
847    0    1024    0.0    58
848    0    1024    0.0    58
849    0    1024    0.0    58
850    0    1024    0.0    58
851    0    1024    0.0    57
852    0    1024    0.0    57
853    0    1024    0.0    57
854    0    1024    0.0    57
855    64    1024    0.0625    52
856    0    1024    0.0    52
857    0    1024    0.0    52
858    0    1024    0.0    52
859    272    1024    0.265625    49
860    0    1024    0.0    49
861    0    1024    0.0    49
862    0    1024    0.0    49
863    128    1024    0.125    46
864    0    1024    0.0    46
865    0    1024    0.0    46
866    0    1024    0.0    46
867    272    1024    0.265625    43
868    64    1024    0.0625    42
869    0    1024    0.0    42
870    0    1024    0.0    42
871    256    1024    0.25    40
872    64    1024    0.0625    28
873    0    1024    0.0    25
874    0    1024    0.0    25
875    0    1024    0.0    25
876    0    1024    0.0    25
877    4    1024    0.00390625    16
878    0    1024    0.0    16
879    0    1024    0.0    16
880    0    1024    0.0    16
881    256    1024    0.25    14
882    0    1024    0.0    14
883    0    1024    0.0    14
884    0    1024    0.0    14
885    64    1024    0.0625    11
886    0    1024    0.0    11
887    0    1024    0.0    11
888    0    1024    0.0    11
889    0    1024    0.0    11
890    256    1024    0.25    10
891    0    1024    0.0    10
892    0    1024    0.0    10
893    0    1024    0.0    10
894    0    1024    0.0    9
895    0    1024    0.0    9
896    0    1024    0.0    9
897    0    1024    0.0    9
898    4    1024    0.00390625    5
899    0    1024    0.0    5
900    0    1024    0.0    5
901    0    1024    0.0    5
902    0    1024    0.0    1
903    0    1024    0.0    1
904    0    1024    0.0    1
905    0    1024    0.0    1

average cpu utilization is: 0.0274958995166
average ssd utilization is: 0.0142901847376
average gpu utilization is: 0.0131215469613
average utilization is: 0.0183025437385
average queuing jobs are: 427.979005525
maximum queuing jobs are: 882


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
0    1563436022.45    1563436028.61    6.15499997139    4    1.1283    4.5132    7.28329997139    0.0    0
1    1563436028.67    1563436028.67    0.0    16    0.4243    6.7888    0.4243    0.0    0
2    1563436028.83    1563436028.83    0.0    4    0.0522    0.2088    0.0522    0.0    0
3    1563436028.84    1563436028.84    0.0    16    0.7616    12.1856    0.7616    0.0    0
4    1563436028.97    1563436028.98    0.00400018692017    256    0.0177    4.5312    0.0217001869202    0.0    0
5    1563436029.0    1563436032.43    3.42800021172    4    0.0284    0.1136    3.45640021172    0.0    0
6    1563436029.34    1563436032.43    3.08999991417    16    0.0429    0.6864    3.13289991417    0.0    0
7    1563436029.37    1563436032.44    3.06999993324    64    0.4167    26.6688    3.48669993324    0.0    0
8    1563436029.46    1563436032.64    3.17900013924    4    0.6452    2.5808    3.82420013924    0.0    0
9    1563436029.47    1563436032.64    3.1740000248    4    0.0832    0.3328    3.2572000248    0.0    0
10    1563436029.62    1563436032.64    3.02699995041    64    0.0125    0.8    3.03949995041    0.0    0
11    1563436029.63    1563436032.85    3.22000002861    256    0.8    204.8    4.02000002861    0.0    0
12    1563436029.99    1563436036.11    6.11800003052    4    0.0832    0.3328    6.20120003052    0.0    0
13    1563436030.13    1563436036.11    5.97399997711    16    0.4243    6.7888    6.39829997711    0.0    0
14    1563436030.29    1563436036.12    5.82700014114    64    0.4167    26.6688    6.24370014114    0.0    0
15    1563436030.38    1563436036.35    5.97000002861    64    0.1855    11.872    6.15550002861    0.0    0
16    1563436030.39    1563436036.53    6.13900017738    16    0.4243    6.7888    6.56330017738    0.0    0
17    1563436030.44    1563436036.55    6.10899996758    64    0.0055    0.352    6.11449996758    0.0    0
18    1563436030.58    1563436036.84    6.25999999046    16    0.0285    0.456    6.28849999046    0.0    0
19    1563436030.76    1563436036.86    6.09900021553    64    0.4167    26.6688    6.51570021553    0.0    0
20    1563436030.79    1563436037.06    6.26799988747    256    0.7528    192.7168    7.02079988747    0.0    0
21    1563436030.82    1563436040.41    9.59400010109    4    0.0284    0.1136    9.62240010109    0.0    0
22    1563436031.09    1563436040.42    9.33099985123    256    0.7528    192.7168    10.0837998512    0.0    0
23    1563436031.18    1563436043.75    12.5740001202    4    0.0284    0.1136    12.6024001202    0.0    0
24    1563436031.2    1563436043.75    12.5539999008    4    0.0284    0.1136    12.5823999008    0.0    0
25    1563436031.21    1563436043.76    12.5440001488    64    0.4167    26.6688    12.9607001488    0.0    0
26    1563436031.35    1563436043.95    12.6039998531    16    0.0297    0.4752    12.6336998531    0.0    0
27    1563436031.46    1563436043.97    12.5039999485    16    0.7616    12.1856    13.2655999485    0.0    0
28    1563436031.71    1563436043.98    12.2680001259    16    0.0429    0.6864    12.3109001259    0.0    0
29    1563436031.93    1563436043.99    12.0639998913    16    0.8805    14.088    12.9444998913    0.0    0
30    1563436032.04    1563436044.01    11.9719998837    64    0.1855    11.872    12.1574998837    0.0    0
31    1563436032.06    1563436044.2    12.1480000019    256    0.8    204.8    12.9480000019    0.0    0
32    1563436032.09    1563436047.89    15.8040001392    16    0.0098    0.1568    15.8138001392    0.0    0
33    1563436032.28    1563436047.9    15.6210000515    64    0.6779    43.3856    16.2989000515    0.0    0
34    1563436032.46    1563436048.11    15.6549999714    16    0.0297    0.4752    15.6846999714    0.0    0
